Id,SalePrice
2734,149208.50337574535
2735,133091.4804759766
2736,135916.8651607568
2737,115912.02935448432
2738,129518.57137429476
2739,159401.9770005521
2740,136340.9852934853
2741,138595.57584291036
2742,159124.65533608317
2743,151937.2741605895
2744,161426.12440137836
2745,143268.9775741805
2746,130417.45309237788
2747,144654.57828742862
2748,125525.99639468043
2749,133649.77766954683
2750,129271.41053501934
2751,133826.08090472873
2752,196514.922155898
2753,150346.23605193707
2754,226590.28232982958
2755,133876.25583310705
2756,98572.83750782974
2757,73776.41542787934
2758,93728.8044668803
2759,173722.3208578181
2760,119135.56720136486
2761,136311.08425695635
2762,139500.2824936681
2763,186995.87915993406
2764,148130.88464039363
2765,292231.0024421989
2766,124336.48670095812
2767,82288.86570144775
2768,117841.93525198956
2769,126856.52964687874
2770,141708.1280829453
2771,107667.93278296363
2772,107351.19355096835
2773,169810.78145079856
2774,136411.77732733064
2775,115414.79238376785
2776,137166.98946094813
2777,146838.74882299523
2778,114715.71118165617
2779,115954.80434907896
2780,93888.82953284128
2781,94918.44812171339
2782,93033.10129437035
2783,99536.87720573982
2784,121424.98824445893
2785,145702.6429810895
2786,74399.26027883186
2787,120573.13624506573
2788,75421.70556048884
2789,175280.284509019
2790,101848.5345746929
2791,108633.3525371246
2792,65438.3849325131
2793,152182.52363807877
2794,90147.56018874206
2795,114210.38346438593
2796,95340.94462422763
2797,206575.47513148616
2798,106749.30965779767
2799,108167.14543601712
2800,69269.4101717716
2801,108868.65177617464
2802,121433.88291714311
2803,159351.28050985435
2804,134021.32071568852
2805,100749.03385021373
2806,84977.88328034246
2807,163066.96997017122
2808,144116.80101918825
2809,128029.95602295679
2810,128066.46380353902
2811,165542.03548283232
2812,159986.03298570833
2813,157550.18952887718
2814,152966.63280934765
2815,93407.05852141717
2816,228636.8584880578
2817,161028.69587288672
2818,133506.6679704479
2819,169198.52494726988
2820,139369.38457113202
2821,111463.63900688339
2822,218127.54374847803
2823,342222.6370557011
2824,183324.99059378842
2825,152538.6805701299
2826,128504.15300575567
2827,137322.4447423003
2828,217526.46898082166
2829,213166.33680181394
2830,235982.57838582632
2831,178711.31006608583
2832,266410.3749924439
2833,315789.4572670038
2834,220732.37576931718
2835,231863.9865994668
2836,186637.86380897477
2837,156845.846571363
2838,149584.20765467314
2839,172607.52208742796
2840,212836.92198636924
2841,202154.5537423878
2842,233522.00894536756
2843,142267.39631486946
2844,167117.29755788975
2845,125552.6059604974
2846,204362.08708323745
2847,201925.81405328566
2848,220586.27571905818
2849,197356.16411660198
2850,287576.61728135066
2851,217658.38171235583
2852,238233.3549820409
2853,236109.21542940018
2854,139340.75979679634
2855,212021.2673456643
2856,197161.6853093196
2857,179952.83786625208
2858,213924.92431100918
2859,109853.99792428013
2860,148723.42294081362
2861,124672.17477396771
2862,189819.0577989385
2863,123083.66470000672
2864,253684.59590080558
2865,142325.13399996105
2866,143993.57687751882
2867,101460.13037232091
2868,100572.74538717554
2869,104711.9600633655
2870,124584.53167478334
2871,91241.45929169722
2872,59347.987711589645
2873,96256.36458362256
2874,135693.7922828004
2875,115456.28948112969
2876,171073.95361421249
2877,156287.23274068555
2878,165731.844823318
2879,130451.20056033079
2880,99050.87172039221
2881,145640.52760236544
2882,164728.8379084694
2883,190286.31995888785
2884,206373.13195012152
2885,180406.8499396083
2886,244210.87657103667
2887,95880.80281032383
2888,143644.26895702232
2889,60580.70359469314
2890,82123.4344200085
2891,131488.8535427977
2892,58357.49989073556
2893,87644.80581861942
2894,65018.022710478166
2895,305388.8915240069
2896,255957.72588775837
2897,216539.12571933772
2898,143681.6475962232
2899,215425.29959680812
2900,158719.27154688517
2901,223066.3031694249
2902,187802.22568351965
2903,335543.77049223596
2904,361813.2557911642
2905,90982.16675018464
2906,198815.75511477192
2907,107560.54531097431
2908,129806.33931746193
2909,148588.32152351877
2910,83328.44720552418
2911,84481.15887580524
2912,141675.08154945052
2913,84290.97413326197
2914,77205.06288901053
2915,86492.66127020192
2916,84521.87734095317
2917,171943.10710168778
2918,108017.27155831929
2919,227133.547720044
